581,BAX,D015428,Myocardial Reperfusion Injury
581,BAX,D009410,Nerve Degeneration
581,BAX,D054198,Precursor Cell Lymphoblastic Leukemia-Lymphoma
581,BAX,D011471,Prostatic Neoplasms
11176,BAZ2A,D011471,Prostatic Neoplasms
8424,BBOX1,D008106,"Liver Cirrhosis, Experimental"
586,BCAT1,D002779,Cholestasis
586,BCAT1,D015430,Weight Gain
587,BCAT2,D011230,Precancerous Conditions
590,BCHE,D000544,Alzheimer Disease
590,BCHE,D001049,Apnea
590,BCHE,D001943,Breast Neoplasms
590,BCHE,D002292,"Carcinoma, Renal Cell"
590,BCHE,D066126,Cardiotoxicity
590,BCHE,D019970,Cocaine-Related Disorders
590,BCHE,D003072,Cognition Disorders
590,BCHE,D064420,Drug-Related Side Effects and Adverse Reactions
590,BCHE,D004830,"Epilepsy, Tonic-Clonic"
590,BCHE,D005909,Glioblastoma
590,BCHE,D006948,Hyperkinesis
590,BCHE,D015228,Hypertriglyceridemia
590,BCHE,D009103,Multiple Sclerosis
590,BCHE,D020258,Neurotoxicity Syndromes
590,BCHE,D009765,Obesity
590,BCHE,D010243,Paralysis
590,BCHE,D010291,Paresis
590,BCHE,D010302,"Parkinson Disease, Secondary"
590,BCHE,D011041,Poisoning
590,BCHE,D011183,Postoperative Complications
590,BCHE,D012640,Seizures
590,BCHE,D013610,Tachycardia
8915,BCL10,D008228,"Lymphoma, Non-Hodgkin"
596,BCL2,D000230,Adenocarcinoma
596,BCL2,D000236,Adenoma
596,BCL2,D000544,Alzheimer Disease
596,BCL2,D001249,Asthma
596,BCL2,D001321,Autistic Disorder
596,BCL2,D001943,Breast Neoplasms
596,BCL2,D002277,Carcinoma
596,BCL2,D002471,"Cell Transformation, Neoplastic"
596,BCL2,D002543,Cerebral Hemorrhage
596,BCL2,D003110,Colonic Neoplasms
596,BCL2,D015179,Colorectal Neoplasms
596,BCL2,D003921,"Diabetes Mellitus, Experimental"
596,BCL2,D003924,"Diabetes Mellitus, Type 2"
596,BCL2,D007172,Erectile Dysfunction
596,BCL2,D004938,Esophageal Neoplasms
596,BCL2,D006258,Head and Neck Neoplasms
596,BCL2,D006973,Hypertension
596,BCL2,D007859,Learning Disabilities
596,BCL2,D015451,"Leukemia, Lymphocytic, Chronic, B-Cell"
596,BCL2,D015470,"Leukemia, Myeloid, Acute"
596,BCL2,D008114,"Liver Neoplasms, Experimental"
596,BCL2,D016403,"Lymphoma, Large B-Cell, Diffuse"
596,BCL2,D008228,"Lymphoma, Non-Hodgkin"
596,BCL2,D008569,Memory Disorders
596,BCL2,D009101,Multiple Myeloma
596,BCL2,D009203,Myocardial Infarction
596,BCL2,D009336,Necrosis
596,BCL2,D009410,Nerve Degeneration
596,BCL2,D054218,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma
596,BCL2,D011471,Prostatic Neoplasms
596,BCL2,D015427,Reperfusion Injury
598,BCL2L1,D000236,Adenoma
598,BCL2L1,D002277,Carcinoma
598,BCL2L1,D006528,"Carcinoma, Hepatocellular"
598,BCL2L1,D002543,Cerebral Hemorrhage
598,BCL2L1,D003921,"Diabetes Mellitus, Experimental"
598,BCL2L1,D003924,"Diabetes Mellitus, Type 2"
598,BCL2L1,D007172,Erectile Dysfunction
598,BCL2L1,D006258,Head and Neck Neoplasms
598,BCL2L1,D034381,Hearing Loss
598,BCL2L1,D008107,Liver Diseases
598,BCL2L1,D008114,"Liver Neoplasms, Experimental"
598,BCL2L1,D008175,Lung Neoplasms
598,BCL2L1,D009101,Multiple Myeloma
598,BCL2L1,D009203,Myocardial Infarction
598,BCL2L1,D020258,Neurotoxicity Syndromes
598,BCL2L1,D010190,Pancreatic Neoplasms
598,BCL2L1,D013274,Stomach Neoplasms
10018,BCL2L11,D003924,"Diabetes Mellitus, Type 2"
54880,BCOR,D007680,Kidney Neoplasms
613,BCR,D015464,"Leukemia, Myelogenous, Chronic, BCR-ABL Positive"
613,BCR,D008106,"Liver Cirrhosis, Experimental"
613,BCR,D009336,Necrosis
613,BCR,D009374,"Neoplasms, Experimental"
613,BCR,D054198,Precursor Cell Lymphoblastic Leukemia-Lymphoma
622,BDH1,D056486,Chemical and Drug Induced Liver Injury
622,BDH1,D008106,"Liver Cirrhosis, Experimental"
623,BDKRB1,D003921,"Diabetes Mellitus, Experimental"
623,BDKRB1,D006930,Hyperalgesia
623,BDKRB1,D007249,Inflammation
623,BDKRB1,D010146,Pain
623,BDKRB1,D013163,Splenomegaly
624,BDKRB2,D058186,Acute Kidney Injury
624,BDKRB2,D001172,"Arthritis, Rheumatoid"
624,BDKRB2,D009202,Cardiomyopathies
624,BDKRB2,D056486,Chemical and Drug Induced Liver Injury
624,BDKRB2,D004195,"Disease Models, Animal"
624,BDKRB2,D005119,Extravasation of Diagnostic and Therapeutic Materials
624,BDKRB2,D006470,Hemorrhage
624,BDKRB2,D006930,Hyperalgesia
624,BDKRB2,D006940,Hyperemia
624,BDKRB2,D006973,Hypertension
624,BDKRB2,D007022,Hypotension
624,BDKRB2,D007249,Inflammation
624,BDKRB2,D010146,Pain
624,BDKRB2,D013927,Thrombosis
627,BDNF,D000544,Alzheimer Disease
627,BDNF,D019969,Amphetamine-Related Disorders
627,BDNF,D001321,Autistic Disorder
627,BDNF,D001714,Bipolar Disorder
627,BDNF,D001930,Brain Injuries
627,BDNF,D002545,Brain Ischemia
627,BDNF,D019970,Cocaine-Related Disorders
627,BDNF,D003638,Deafness
627,BDNF,D003866,Depressive Disorder
627,BDNF,D004827,Epilepsy
627,BDNF,D004830,"Epilepsy, Tonic-Clonic"
627,BDNF,D006556,Heroin Dependence
627,BDNF,D000860,Hypoxia
627,BDNF,D007249,Inflammation
627,BDNF,D009410,Nerve Degeneration
627,BDNF,D009422,Nervous System Diseases
627,BDNF,D010300,Parkinson Disease
627,BDNF,D011618,Psychotic Disorders
627,BDNF,D012559,Schizophrenia
627,BDNF,D012640,Seizures
627,BDNF,D013226,Status Epilepticus
627,BDNF,D013274,Stomach Neoplasms
627,BDNF,D013375,Substance Withdrawal Syndrome
632,BGLAP,D001249,Asthma
632,BGLAP,D011471,Prostatic Neoplasms
635,BHMT,D003924,"Diabetes Mellitus, Type 2"
635,BHMT,D008228,"Lymphoma, Non-Hodgkin"
635,BHMT,D009436,Neural Tube Defects
23743,BHMT2,D002972,Cleft Palate
23299,BICD2,D008106,"Liver Cirrhosis, Experimental"
274,BIN1,D000544,Alzheimer Disease
329,BIRC2,D001943,Breast Neoplasms
329,BIRC2,D007938,Leukemia
329,BIRC2,D013274,Stomach Neoplasms
330,BIRC3,D005234,Fatty Liver
330,BIRC3,D007938,Leukemia
330,BIRC3,D008106,"Liver Cirrhosis, Experimental"
330,BIRC3,D001749,Urinary Bladder Neoplasms
332,BIRC5,D000230,Adenocarcinoma
332,BIRC5,D001943,Breast Neoplasms
332,BIRC5,D006528,"Carcinoma, Hepatocellular"
332,BIRC5,D002289,"Carcinoma, Non-Small-Cell Lung"
332,BIRC5,D002292,"Carcinoma, Renal Cell"
332,BIRC5,D002294,"Carcinoma, Squamous Cell"
332,BIRC5,D003110,Colonic Neoplasms
332,BIRC5,D015179,Colorectal Neoplasms
332,BIRC5,D016889,Endometrial Neoplasms
332,BIRC5,D015464,"Leukemia, Myelogenous, Chronic, BCR-ABL Positive"
332,BIRC5,D015473,"Leukemia, Promyelocytic, Acute"
332,BIRC5,D008175,Lung Neoplasms
332,BIRC5,D010051,Ovarian Neoplasms
332,BIRC5,D011471,Prostatic Neoplasms
332,BIRC5,D013274,Stomach Neoplasms
332,BIRC5,D002583,Uterine Cervical Neoplasms
79444,BIRC7,D002292,"Carcinoma, Renal Cell"
640,BLK,D001172,"Arthritis, Rheumatoid"
640,BLK,D008180,"Lupus Erythematosus, Systemic"
644,BLVRA,D002779,Cholestasis
644,BLVRA,D008106,"Liver Cirrhosis, Experimental"
645,BLVRB,D056486,Chemical and Drug Induced Liver Injury
645,BLVRB,D013274,Stomach Neoplasms
650,BMP2,D001847,Bone Diseases
650,BMP2,D001943,Breast Neoplasms
650,BMP2,D066126,Cardiotoxicity
650,BMP2,D015179,Colorectal Neoplasms
650,BMP2,D011297,Prenatal Exposure Delayed Effects
650,BMP2,D013274,Stomach Neoplasms
650,BMP2,D014511,Uremia
652,BMP4,D001172,"Arthritis, Rheumatoid"
652,BMP4,D001943,Breast Neoplasms
652,BMP4,D015179,Colorectal Neoplasms
652,BMP4,D010003,Osteoarthritis
655,BMP7,D004715,Endometriosis
655,BMP7,D008106,"Liver Cirrhosis, Experimental"
655,BMP7,D011471,Prostatic Neoplasms
655,BMP7,D011658,Pulmonary Fibrosis
655,BMP7,D013274,Stomach Neoplasms
657,BMPR1A,D019465,Craniofacial Abnormalities
658,BMPR1B,D019465,Craniofacial Abnormalities
658,BMPR1B,D011471,Prostatic Neoplasms
659,BMPR2,D001943,Breast Neoplasms
659,BMPR2,D006976,"Hypertension, Pulmonary"
673,BRAF,D000077192,Adenocarcinoma of Lung
673,BRAF,D006528,"Carcinoma, Hepatocellular"
673,BRAF,D015179,Colorectal Neoplasms
673,BRAF,D003924,"Diabetes Mellitus, Type 2"
673,BRAF,D005910,Glioma
673,BRAF,D007680,Kidney Neoplasms
673,BRAF,D008113,Liver Neoplasms
673,BRAF,D008175,Lung Neoplasms
673,BRAF,D008545,Melanoma
673,BRAF,D009374,"Neoplasms, Experimental"
673,BRAF,D011471,Prostatic Neoplasms
673,BRAF,D013964,Thyroid Neoplasms
672,BRCA1,D001943,Breast Neoplasms
672,BRCA1,D002277,Carcinoma
672,BRCA1,D002471,"Cell Transformation, Neoplastic"
672,BRCA1,D015674,"Mammary Neoplasms, Animal"
672,BRCA1,D008325,"Mammary Neoplasms, Experimental"
672,BRCA1,D009369,Neoplasms
672,BRCA1,D010051,Ovarian Neoplasms
672,BRCA1,D010190,Pancreatic Neoplasms
672,BRCA1,D011471,Prostatic Neoplasms
675,BRCA2,D001943,Breast Neoplasms
675,BRCA2,D005910,Glioma
675,BRCA2,D008175,Lung Neoplasms
675,BRCA2,D010051,Ovarian Neoplasms
675,BRCA2,D010190,Pancreatic Neoplasms
675,BRCA2,D011471,Prostatic Neoplasms
6046,BRD2,D005909,Glioblastoma
23476,BRD4,D000505,Alopecia
23476,BRD4,D056486,Chemical and Drug Induced Liver Injury
23476,BRD4,D003110,Colonic Neoplasms
23476,BRD4,D005909,Glioblastoma
23476,BRD4,D006965,Hyperplasia
23476,BRD4,D006976,"Hypertension, Pulmonary"
23476,BRD4,D011471,Prostatic Neoplasms
23476,BRD4,D013964,Thyroid Neoplasms
83990,BRIP1,D001943,Breast Neoplasms
83990,BRIP1,D010051,Ovarian Neoplasms
7862,BRPF1,D011471,Prostatic Neoplasms
26580,BSCL2,D004195,"Disease Models, Animal"
26580,BSCL2,D009845,Oligospermia
682,BSG,D009361,Neoplasm Invasiveness
682,BSG,D009362,Neoplasm Metastasis
682,BSG,D009374,"Neoplasms, Experimental"
683,BST1,D008171,Lung Diseases
683,BST1,D010300,Parkinson Disease
686,BTD,D001321,Autistic Disorder
686,BTD,D056486,Chemical and Drug Induced Liver Injury
699,BUB1,D006528,"Carcinoma, Hepatocellular"
699,BUB1,D015179,Colorectal Neoplasms
701,BUB1B,D006528,"Carcinoma, Hepatocellular"
701,BUB1B,D015179,Colorectal Neoplasms
701,BUB1B,D006130,Growth Disorders
712,C1QA,D005076,Exanthema
712,C1QA,D008106,"Liver Cirrhosis, Experimental"
712,C1QA,D008180,"Lupus Erythematosus, Systemic"
712,C1QA,D013262,Stevens-Johnson Syndrome
713,C1QB,D008103,Liver Cirrhosis
713,C1QB,D008106,"Liver Cirrhosis, Experimental"
713,C1QB,D017202,Myocardial Ischemia
708,C1QBP,D001943,Breast Neoplasms
715,C1R,D004715,Endometriosis
716,C1S,D001327,Autoimmune Diseases
717,C2,D003882,Dermatomyositis
721,C4B,D001321,Autistic Disorder
721,C4B,D001327,Autoimmune Diseases
721,C4B,D003875,Drug Eruptions
727,C5,D010538,Peritonitis
728,C5AR1,D008106,"Liver Cirrhosis, Experimental"
728,C5AR1,D012772,"Shock, Septic"
730,C7,D008106,"Liver Cirrhosis, Experimental"
731,C8A,D008581,Meningitis
732,C8B,D008581,Meningitis
733,C8G,D008106,"Liver Cirrhosis, Experimental"
735,C9,D006528,"Carcinoma, Hepatocellular"
735,C9,D003882,Dermatomyositis
735,C9,D004890,Erythema
735,C9,D009293,Opioid-Related Disorders
759,CA1,D000230,Adenocarcinoma
759,CA1,D013274,Stomach Neoplasms
771,CA12,D008175,Lung Neoplasms
760,CA2,D000230,Adenocarcinoma
760,CA2,D006528,"Carcinoma, Hepatocellular"
760,CA2,D010024,Osteoporosis
760,CA2,D013274,Stomach Neoplasms
761,CA3,D056486,Chemical and Drug Induced Liver Injury
761,CA3,D008106,"Liver Cirrhosis, Experimental"
761,CA3,D009765,Obesity
768,CA9,D002289,"Carcinoma, Non-Small-Cell Lung"
768,CA9,D006976,"Hypertension, Pulmonary"
768,CA9,D000860,Hypoxia
768,CA9,D015464,"Leukemia, Myelogenous, Chronic, BCR-ABL Positive"
773,CACNA1A,D001259,Ataxia
773,CACNA1A,D004832,"Epilepsy, Absence"
774,CACNA1B,D010523,Peripheral Nervous System Diseases
775,CACNA1C,D001008,Anxiety Disorders
775,CACNA1C,D001145,"Arrhythmias, Cardiac"
775,CACNA1C,D001321,Autistic Disorder
775,CACNA1C,D001714,Bipolar Disorder
775,CACNA1C,D003865,"Depressive Disorder, Major"
775,CACNA1C,D006973,Hypertension
775,CACNA1C,D007003,Hypoglycemia
775,CACNA1C,D017880,"Limb Deformities, Congenital"
775,CACNA1C,D011595,Psychomotor Agitation
776,CACNA1D,D000236,Adenoma
776,CACNA1D,D001714,Bipolar Disorder
776,CACNA1D,D001919,Bradycardia
776,CACNA1D,D003638,Deafness
776,CACNA1D,D004195,"Disease Models, Animal"
776,CACNA1D,D006327,Heart Block
776,CACNA1D,D012804,Sick Sinus Syndrome
776,CACNA1D,D013617,"Tachycardia, Supraventricular"
8912,CACNA1H,D001321,Autistic Disorder
8912,CACNA1H,D064420,Drug-Related Side Effects and Adverse Reactions
8912,CACNA1H,D004832,"Epilepsy, Absence"
8912,CACNA1H,D006930,Hyperalgesia
8912,CACNA1H,D010523,Peripheral Nervous System Diseases
779,CACNA1S,D012131,Respiratory Insufficiency
781,CACNA2D1,D003110,Colonic Neoplasms
781,CACNA2D1,D006930,Hyperalgesia
781,CACNA2D1,D006973,Hypertension
781,CACNA2D1,D009437,Neuralgia
781,CACNA2D1,D010146,Pain
9254,CACNA2D2,D001259,Ataxia
9254,CACNA2D2,D002819,Chorea
9254,CACNA2D2,D004832,"Epilepsy, Absence"
9254,CACNA2D2,D034381,Hearing Loss
9254,CACNA2D2,D007247,"Infertility, Female"
785,CACNB4,D001259,Ataxia
785,CACNB4,D004829,"Epilepsy, Generalized"
796,CALCA,D001169,"Arthritis, Experimental"
796,CALCA,D001321,Autistic Disorder
796,CALCA,D002375,Catalepsy
796,CALCA,D004195,"Disease Models, Animal"
796,CALCA,D004487,Edema
796,CALCA,D006930,Hyperalgesia
796,CALCA,D006934,Hypercalcemia
796,CALCA,D006948,Hyperkinesis
796,CALCA,D006973,Hypertension
796,CALCA,D006976,"Hypertension, Pulmonary"
796,CALCA,D007249,Inflammation
796,CALCA,D008881,Migraine Disorders
796,CALCA,D010003,Osteoarthritis
796,CALCA,D011471,Prostatic Neoplasms
796,CALCA,D011658,Pulmonary Fibrosis
797,CALCB,D008881,Migraine Disorders
799,CALCR,D006934,Hypercalcemia
799,CALCR,D010024,Osteoporosis
801,CALM1,D000544,Alzheimer Disease
801,CALM1,D019970,Cocaine-Related Disorders
801,CALM1,D015430,Weight Gain
811,CALR,D015179,Colorectal Neoplasms
811,CALR,D017202,Myocardial Ischemia
811,CALR,D009361,Neoplasm Invasiveness
811,CALR,D011471,Prostatic Neoplasms
813,CALU,D001281,Atrial Fibrillation
813,CALU,D009361,Neoplasm Invasiveness
50632,CALY,D001289,Attention Deficit Disorder with Hyperactivity
50632,CALY,D004195,"Disease Models, Animal"
50632,CALY,D008569,Memory Disorders
815,CAMK2A,D019970,Cocaine-Related Disorders
815,CAMK2A,D006529,Hepatomegaly
815,CAMK2A,D006930,Hyperalgesia
815,CAMK2A,D028361,Mitochondrial Diseases
816,CAMK2B,D019970,Cocaine-Related Disorders
816,CAMK2B,D011605,"Psychoses, Substance-Induced"
816,CAMK2B,D012559,Schizophrenia
814,CAMK4,D019970,Cocaine-Related Disorders
10645,CAMKK2,D010051,Ovarian Neoplasms
10645,CAMKK2,D011471,Prostatic Neoplasms
822,CAPG,D000077192,Adenocarcinoma of Lung
822,CAPG,D002292,"Carcinoma, Renal Cell"
822,CAPG,D015470,"Leukemia, Myeloid, Acute"
822,CAPG,D008106,"Liver Cirrhosis, Experimental"
823,CAPN1,D008545,Melanoma
823,CAPN1,D009369,Neoplasms
11132,CAPN10,D003924,"Diabetes Mellitus, Type 2"
824,CAPN2,D003072,Cognition Disorders
824,CAPN2,D015470,"Leukemia, Myeloid, Acute"
826,CAPNS1,D011471,Prostatic Neoplasms
79092,CARD14,D011565,Psoriasis
10498,CARM1,D011565,Psoriasis
9607,CARTPT,D001008,Anxiety Disorders
9607,CARTPT,D019970,Cocaine-Related Disorders
9607,CARTPT,D006930,Hyperalgesia
9607,CARTPT,D006980,Hyperthyroidism
9607,CARTPT,D009765,Obesity
8573,CASK,D002277,Carcinoma
8573,CASK,D002526,Cerebellar Diseases
8573,CASK,D002972,Cleft Palate
8573,CASK,D015674,"Mammary Neoplasms, Animal"
8573,CASK,D008325,"Mammary Neoplasms, Experimental"
834,CASP1,D000419,Albuminuria
834,CASP1,D020138,Hyperhomocysteinemia
834,CASP1,D006967,Hypersensitivity
834,CASP1,D007249,Inflammation
834,CASP1,D007333,Insulin Resistance
834,CASP1,D007674,Kidney Diseases
834,CASP1,D008106,"Liver Cirrhosis, Experimental"
834,CASP1,D009103,Multiple Sclerosis
834,CASP1,D015428,Myocardial Reperfusion Injury
834,CASP1,D009765,Obesity
834,CASP1,D011014,Pneumonia
834,CASP1,D013226,Status Epilepticus
843,CASP10,D008228,"Lymphoma, Non-Hodgkin"
843,CASP10,D008545,Melanoma
843,CASP10,D012878,Skin Neoplasms
843,CASP10,D013274,Stomach Neoplasms
835,CASP2,D002292,"Carcinoma, Renal Cell"
836,CASP3,D000544,Alzheimer Disease
836,CASP3,D002545,Brain Ischemia
836,CASP3,D002543,Cerebral Hemorrhage
836,CASP3,D003921,"Diabetes Mellitus, Experimental"
836,CASP3,D003924,"Diabetes Mellitus, Type 2"
836,CASP3,D003925,Diabetic Angiopathies
836,CASP3,D003929,Diabetic Neuropathies
836,CASP3,D004487,Edema
836,CASP3,D009203,Myocardial Infarction
836,CASP3,D015428,Myocardial Reperfusion Injury
836,CASP3,D009410,Nerve Degeneration
836,CASP3,D009422,Nervous System Diseases
836,CASP3,D020258,Neurotoxicity Syndromes
836,CASP3,D015427,Reperfusion Injury
836,CASP3,D018805,Sepsis
836,CASP3,D013119,Spinal Cord Injuries
836,CASP3,D013226,Status Epilepticus
836,CASP3,D013345,Subarachnoid Hemorrhage
837,CASP4,D008106,"Liver Cirrhosis, Experimental"
837,CASP4,D012559,Schizophrenia
840,CASP7,D001943,Breast Neoplasms
840,CASP7,D015470,"Leukemia, Myeloid, Acute"
840,CASP7,D008106,"Liver Cirrhosis, Experimental"
840,CASP7,D015428,Myocardial Reperfusion Injury
841,CASP8,D000230,Adenocarcinoma
841,CASP8,D001943,Breast Neoplasms
841,CASP8,D006528,"Carcinoma, Hepatocellular"
841,CASP8,D002289,"Carcinoma, Non-Small-Cell Lung"
841,CASP8,D002543,Cerebral Hemorrhage
841,CASP8,D015179,Colorectal Neoplasms
841,CASP8,D003924,"Diabetes Mellitus, Type 2"
841,CASP8,D004487,Edema
841,CASP8,D004938,Esophageal Neoplasms
841,CASP8,D008175,Lung Neoplasms
841,CASP8,D008545,Melanoma
841,CASP8,D028361,Mitochondrial Diseases
841,CASP8,D015428,Myocardial Reperfusion Injury
841,CASP8,D054198,Precursor Cell Lymphoblastic Leukemia-Lymphoma
841,CASP8,D015427,Reperfusion Injury
841,CASP8,D012878,Skin Neoplasms
841,CASP8,D013226,Status Epilepticus
841,CASP8,D013274,Stomach Neoplasms
841,CASP8,D002583,Uterine Cervical Neoplasms
842,CASP9,D002545,Brain Ischemia
842,CASP9,D004487,Edema
842,CASP9,D002546,"Ischemic Attack, Transient"
842,CASP9,D015428,Myocardial Reperfusion Injury
842,CASP9,D009422,Nervous System Diseases
842,CASP9,D010523,Peripheral Nervous System Diseases
842,CASP9,D011471,Prostatic Neoplasms
845,CASQ2,D001281,Atrial Fibrillation
845,CASQ2,D017180,"Tachycardia, Ventricular"
846,CASR,D006934,Hypercalcemia
846,CASR,D006996,Hypocalcemia
831,CAST,D017114,"Liver Failure, Acute"
831,CAST,D009336,Necrosis
847,CAT,D000014,"Abnormalities, Drug-Induced"
847,CAT,D001169,"Arthritis, Experimental"
847,CAT,D001172,"Arthritis, Rheumatoid"
847,CAT,D001249,Asthma
847,CAT,D001321,Autistic Disorder
847,CAT,D002545,Brain Ischemia
847,CAT,D001943,Breast Neoplasms
847,CAT,D006528,"Carcinoma, Hepatocellular"
847,CAT,D002289,"Carcinoma, Non-Small-Cell Lung"
847,CAT,D009202,Cardiomyopathies
847,CAT,D002471,"Cell Transformation, Neoplastic"
847,CAT,D056486,Chemical and Drug Induced Liver Injury
847,CAT,D002779,Cholestasis
847,CAT,D003865,"Depressive Disorder, Major"
847,CAT,D003920,Diabetes Mellitus
847,CAT,D003921,"Diabetes Mellitus, Experimental"
847,CAT,D003924,"Diabetes Mellitus, Type 2"
847,CAT,D003929,Diabetic Neuropathies
847,CAT,D004409,"Dyskinesia, Drug-Induced"
847,CAT,D004487,Edema
847,CAT,D005234,Fatty Liver
847,CAT,D005910,Glioma
847,CAT,D006333,Heart Failure
847,CAT,D006505,Hepatitis
847,CAT,D006940,Hyperemia
847,CAT,D006973,Hypertension
847,CAT,D006980,Hyperthyroidism
847,CAT,D007022,Hypotension
847,CAT,D007676,"Kidney Failure, Chronic"
847,CAT,D008180,"Lupus Erythematosus, Systemic"
847,CAT,D016403,"Lymphoma, Large B-Cell, Diffuse"
847,CAT,D008654,Mesothelioma
847,CAT,D009203,Myocardial Infarction
847,CAT,D015428,Myocardial Reperfusion Injury
847,CAT,D009336,Necrosis
847,CAT,D009361,Neoplasm Invasiveness
847,CAT,D009362,Neoplasm Metastasis
847,CAT,D009369,Neoplasms
847,CAT,D065626,Non-alcoholic Fatty Liver Disease
847,CAT,D011230,Precancerous Conditions
847,CAT,D047928,Premature Birth
847,CAT,D011565,Psoriasis
847,CAT,D011654,Pulmonary Edema
847,CAT,D011655,Pulmonary Embolism
847,CAT,D011658,Pulmonary Fibrosis
847,CAT,D015427,Reperfusion Injury
847,CAT,D012640,Seizures
847,CAT,D013226,Status Epilepticus
847,CAT,D013276,Stomach Ulcer
857,CAV1,D001281,Atrial Fibrillation
857,CAV1,D001943,Breast Neoplasms
857,CAV1,D006332,Cardiomegaly
857,CAV1,D003921,"Diabetes Mellitus, Experimental"
857,CAV1,D006973,Hypertension
857,CAV1,D008106,"Liver Cirrhosis, Experimental"
857,CAV1,D008175,Lung Neoplasms
857,CAV1,D009362,Neoplasm Metastasis
857,CAV1,D010051,Ovarian Neoplasms
857,CAV1,D011471,Prostatic Neoplasms
857,CAV1,D013262,Stevens-Johnson Syndrome
857,CAV1,D013274,Stomach Neoplasms
857,CAV1,D015430,Weight Gain
859,CAV3,D006332,Cardiomegaly
859,CAV3,D003921,"Diabetes Mellitus, Experimental"
859,CAV3,D006330,"Heart Defects, Congenital"
865,CBFB,D002972,Cleft Palate
865,CBFB,D006330,"Heart Defects, Congenital"
865,CBFB,D015470,"Leukemia, Myeloid, Acute"
867,CBL,D002658,Developmental Disabilities
867,CBL,D006130,Growth Disorders
867,CBL,D014657,Vasculitis
2694,CBLIF,D012559,Schizophrenia
873,CBR1,D006528,"Carcinoma, Hepatocellular"
873,CBR1,D009202,Cardiomyopathies
873,CBR1,D003110,Colonic Neoplasms
873,CBR1,D007676,"Kidney Failure, Chronic"
873,CBR1,D011471,Prostatic Neoplasms
875,CBS,D002318,Cardiovascular Diseases
875,CBS,D003924,"Diabetes Mellitus, Type 2"
875,CBS,D020138,Hyperhomocysteinemia
875,CBS,D006973,Hypertension
875,CBS,D008228,"Lymphoma, Non-Hodgkin"
875,CBS,D008545,Melanoma
8030,CCDC6,D000544,Alzheimer Disease
54535,CCHCR1,D019969,Amphetamine-Related Disorders
54535,CCHCR1,D011471,Prostatic Neoplasms
887,CCKBR,D019970,Cocaine-Related Disorders
887,CCKBR,D006930,Hyperalgesia
887,CCKBR,D009771,Obsessive-Compulsive Disorder
887,CCKBR,D016584,Panic Disorder
887,CCKBR,D013375,Substance Withdrawal Syndrome
6356,CCL11,D001249,Asthma
6356,CCL11,D002545,Brain Ischemia
6356,CCL11,D004342,Drug Hypersensitivity
6356,CCL11,D004715,Endometriosis
6356,CCL11,D006967,Hypersensitivity
6356,CCL11,D007249,Inflammation
6356,CCL11,D011014,Pneumonia
6356,CCL11,D011658,Pulmonary Fibrosis
6347,CCL2,D001249,Asthma
6347,CCL2,D050197,Atherosclerosis
6347,CCL2,D001930,Brain Injuries
6347,CCL2,D002545,Brain Ischemia
6347,CCL2,D002294,"Carcinoma, Squamous Cell"
6347,CCL2,D066126,Cardiotoxicity
6347,CCL2,D002318,Cardiovascular Diseases
6347,CCL2,D056486,Chemical and Drug Induced Liver Injury
6347,CCL2,D003324,Coronary Artery Disease
6347,CCL2,D003928,Diabetic Nephropathies
6347,CCL2,D064420,Drug-Related Side Effects and Adverse Reactions
6347,CCL2,D016889,Endometrial Neoplasms
6347,CCL2,D005234,Fatty Liver
6347,CCL2,D005921,Glomerulonephritis
6347,CCL2,D006333,Heart Failure
6347,CCL2,D006930,Hyperalgesia
6347,CCL2,D006943,Hyperglycemia
6347,CCL2,D006946,Hyperinsulinism
6347,CCL2,D006967,Hypersensitivity
6347,CCL2,D006973,Hypertension
6347,CCL2,D006976,"Hypertension, Pulmonary"
6347,CCL2,D020244,"Infarction, Middle Cerebral Artery"
6347,CCL2,D007249,Inflammation
6347,CCL2,D007333,Insulin Resistance
6347,CCL2,D007676,"Kidney Failure, Chronic"
6347,CCL2,D008103,Liver Cirrhosis
6347,CCL2,D008106,"Liver Cirrhosis, Experimental"
6347,CCL2,D008107,Liver Diseases
6347,CCL2,D055370,Lung Injury
6347,CCL2,D024821,Metabolic Syndrome
6347,CCL2,D009101,Multiple Myeloma
6347,CCL2,D017202,Myocardial Ischemia
6347,CCL2,D015428,Myocardial Reperfusion Injury
6347,CCL2,D009361,Neoplasm Invasiveness
6347,CCL2,D009395,"Nephritis, Interstitial"
6347,CCL2,D009436,Neural Tube Defects
6347,CCL2,D009765,Obesity
6347,CCL2,D007752,"Obstetric Labor, Premature"
6347,CCL2,D011014,Pneumonia
6347,CCL2,D011658,Pulmonary Fibrosis
6347,CCL2,D015427,Reperfusion Injury
6347,CCL2,D012128,Respiratory Distress Syndrome
6347,CCL2,D012559,Schizophrenia
6347,CCL2,D013226,Status Epilepticus
6347,CCL2,D013964,Thyroid Neoplasms
6364,CCL20,D001943,Breast Neoplasms
6364,CCL20,D003110,Colonic Neoplasms
6364,CCL20,D003921,"Diabetes Mellitus, Experimental"
6364,CCL20,D006967,Hypersensitivity
6364,CCL20,D008114,"Liver Neoplasms, Experimental"
6364,CCL20,D009103,Multiple Sclerosis
6364,CCL20,D009362,Neoplasm Metastasis
6364,CCL20,D010190,Pancreatic Neoplasms
