Diethylstilbestrol,DB00255,4170,MCL1,decreases^expression
Diethylstilbestrol,DB00255,4175,MCM6,increases^expression
Diethylstilbestrol,DB00255,4193,MDM2,affects^mutagenesis
Diethylstilbestrol,DB00255,5469,MED1,affects^binding|increases^reaction
Diethylstilbestrol,DB00255,1954,MEGF8,increases^expression
Diethylstilbestrol,DB00255,4222,MEOX1,decreases^expression
Diethylstilbestrol,DB00255,4233,MET,increases^expression
Diethylstilbestrol,DB00255,4255,MGMT,increases^expression
Diethylstilbestrol,DB00255,4256,MGP,increases^expression
Diethylstilbestrol,DB00255,4259,MGST3,increases^expression
Diethylstilbestrol,DB00255,2872,MKNK2,increases^expression
Diethylstilbestrol,DB00255,4292,MLH1,increases^expression
Diethylstilbestrol,DB00255,79083,MLPH,increases^expression
Diethylstilbestrol,DB00255,4320,MMP11,increases^expression
Diethylstilbestrol,DB00255,4321,MMP12,decreases^expression
Diethylstilbestrol,DB00255,4313,MMP2,decreases^expression
Diethylstilbestrol,DB00255,4314,MMP3,decreases^expression
Diethylstilbestrol,DB00255,4316,MMP7,increases^expression
Diethylstilbestrol,DB00255,10232,MSLN,decreases^expression
Diethylstilbestrol,DB00255,4477,MSMB,increases^expression
Diethylstilbestrol,DB00255,4488,MSX2,decreases^expression
Diethylstilbestrol,DB00255,4502,MT2A,increases^expression
Diethylstilbestrol,DB00255,4582,MUC1,increases^expression
Diethylstilbestrol,DB00255,4602,MYB,increases^expression
Diethylstilbestrol,DB00255,4609,MYC,increases^expression
Diethylstilbestrol,DB00255,79784,MYH14,increases^expression
Diethylstilbestrol,DB00255,10135,NAMPT,increases^expression
Diethylstilbestrol,DB00255,10,NAT2,decreases^activity
Diethylstilbestrol,DB00255,8648,NCOA1,affects^binding|increases^reaction
Diethylstilbestrol,DB00255,10499,NCOA2,affects^binding
Diethylstilbestrol,DB00255,8202,NCOA3,affects^binding|increases^reaction
Diethylstilbestrol,DB00255,4692,NDN,decreases^expression
Diethylstilbestrol,DB00255,23327,NEDD4L,decreases^expression
Diethylstilbestrol,DB00255,4747,NEFL,decreases^expression
Diethylstilbestrol,DB00255,4780,NFE2L2,increases^expression
Diethylstilbestrol,DB00255,4790,NFKB1,decreases^expression
Diethylstilbestrol,DB00255,4830,NME1,increases^expression
Diethylstilbestrol,DB00255,4831,NME2,increases^expression
Diethylstilbestrol,DB00255,23530,NNT,increases^expression
Diethylstilbestrol,DB00255,4851,NOTCH1,decreases^expression
Diethylstilbestrol,DB00255,4869,NPM1,increases^expression
Diethylstilbestrol,DB00255,4878,NPPA,increases^expression
Diethylstilbestrol,DB00255,1728,NQO1,increases^expression
Diethylstilbestrol,DB00255,190,NR0B1,affects^binding|increases^reaction
Diethylstilbestrol,DB00255,8431,NR0B2,affects^binding|increases^reaction
Diethylstilbestrol,DB00255,8856,NR1I2,affects^binding|increases^activity
Diethylstilbestrol,DB00255,9970,NR1I3,affects^binding|increases^reaction
Diethylstilbestrol,DB00255,7026,NR2F2,increases^expression
Diethylstilbestrol,DB00255,2516,NR5A1,increases^expression
Diethylstilbestrol,DB00255,3084,NRG1,increases^expression
Diethylstilbestrol,DB00255,8204,NRIP1,affects^binding|increases^reaction
Diethylstilbestrol,DB00255,8829,NRP1,increases^expression
Diethylstilbestrol,DB00255,10762,NUP50,increases^expression
Diethylstilbestrol,DB00255,4953,ODC1,decreases^expression
Diethylstilbestrol,DB00255,4978,OPCML,decreases^expression
Diethylstilbestrol,DB00255,5020,OXT,increases^expression
Diethylstilbestrol,DB00255,29943,PADI1,increases^expression
Diethylstilbestrol,DB00255,11240,PADI2,increases^expression
Diethylstilbestrol,DB00255,5050,PAFAH1B3,increases^expression
Diethylstilbestrol,DB00255,23022,PALLD,decreases^expression
Diethylstilbestrol,DB00255,9060,PAPSS2,increases^expression
Diethylstilbestrol,DB00255,5096,PCCB,increases^expression
Diethylstilbestrol,DB00255,5111,PCNA,decreases^expression
Diethylstilbestrol,DB00255,5046,PCSK6,increases^expression
Diethylstilbestrol,DB00255,5154,PDGFA,decreases^expression
Diethylstilbestrol,DB00255,5156,PDGFRA,increases^expression
Diethylstilbestrol,DB00255,5159,PDGFRB,increases^expression
Diethylstilbestrol,DB00255,5157,PDGFRL,increases^expression
Diethylstilbestrol,DB00255,3651,PDX1,decreases^expression
Diethylstilbestrol,DB00255,5184,PEPD,increases^expression
Diethylstilbestrol,DB00255,5213,PFKM,decreases^expression
Diethylstilbestrol,DB00255,5241,PGR,increases^expression
Diethylstilbestrol,DB00255,26227,PHGDH,increases^expression
Diethylstilbestrol,DB00255,8503,PIK3R3,decreases^expression
Diethylstilbestrol,DB00255,5292,PIM1,increases^expression
Diethylstilbestrol,DB00255,11040,PIM2,decreases^expression
Diethylstilbestrol,DB00255,5318,PKP2,increases^expression
Diethylstilbestrol,DB00255,5329,PLAUR,increases^expression
Diethylstilbestrol,DB00255,23236,PLCB1,increases^expression
Diethylstilbestrol,DB00255,23646,PLD3,increases^expression
Diethylstilbestrol,DB00255,5351,PLOD1,increases^expression
Diethylstilbestrol,DB00255,5408,PNLIPRP2,increases^expression
Diethylstilbestrol,DB00255,5422,POLA1,increases^expression
Diethylstilbestrol,DB00255,5424,POLD1,affects^cotreatment|increases^expression
Diethylstilbestrol,DB00255,11232,POLG2,decreases^expression
Diethylstilbestrol,DB00255,5449,POU1F1,increases^expression
Diethylstilbestrol,DB00255,5468,PPARG,affects^binding|decreases^activity
Diethylstilbestrol,DB00255,10891,PPARGC1A,affects^binding|increases^reaction
Diethylstilbestrol,DB00255,5521,PPP2R2B,decreases^expression
Diethylstilbestrol,DB00255,5578,PRKCA,decreases^expression
Diethylstilbestrol,DB00255,5579,PRKCB,increases^expression
Diethylstilbestrol,DB00255,5589,PRKCSH,increases^expression
Diethylstilbestrol,DB00255,5617,PRL,decreases^reaction|increases^secretion
Diethylstilbestrol,DB00255,5618,PRLR,decreases^expression
Diethylstilbestrol,DB00255,5625,PRODH,decreases^expression
Diethylstilbestrol,DB00255,8842,PROM1,decreases^expression
Diethylstilbestrol,DB00255,5682,PSMA1,increases^expression
Diethylstilbestrol,DB00255,5683,PSMA2,increases^expression
Diethylstilbestrol,DB00255,5685,PSMA4,increases^expression
Diethylstilbestrol,DB00255,5686,PSMA5,increases^expression
Diethylstilbestrol,DB00255,5688,PSMA7,increases^expression
Diethylstilbestrol,DB00255,5689,PSMB1,increases^expression
Diethylstilbestrol,DB00255,5699,PSMB10,increases^expression
Diethylstilbestrol,DB00255,5691,PSMB3,increases^expression
Diethylstilbestrol,DB00255,5692,PSMB4,increases^expression
Diethylstilbestrol,DB00255,5693,PSMB5,increases^expression
Diethylstilbestrol,DB00255,5696,PSMB8,increases^expression
Diethylstilbestrol,DB00255,5707,PSMD1,increases^expression
Diethylstilbestrol,DB00255,5728,PTEN,decreases^expression
Diethylstilbestrol,DB00255,9536,PTGES,increases^expression
Diethylstilbestrol,DB00255,5788,PTPRC,decreases^expression
Diethylstilbestrol,DB00255,9232,PTTG1,increases^expression
Diethylstilbestrol,DB00255,5816,PVALB,decreases^expression
Diethylstilbestrol,DB00255,25797,QPCT,increases^expression
Diethylstilbestrol,DB00255,5873,RAB27A,increases^expression
Diethylstilbestrol,DB00255,5879,RAC1,increases^expression
Diethylstilbestrol,DB00255,5896,RAG1,decreases^expression
Diethylstilbestrol,DB00255,5925,RB1,increases^expression
Diethylstilbestrol,DB00255,27303,RBMS3,decreases^expression
Diethylstilbestrol,DB00255,5947,RBP1,decreases^expression
Diethylstilbestrol,DB00255,55213,RCBTB1,increases^expression
Diethylstilbestrol,DB00255,7905,REEP5,increases^expression
Diethylstilbestrol,DB00255,5970,RELA,increases^activity
Diethylstilbestrol,DB00255,5649,RELN,increases^expression
Diethylstilbestrol,DB00255,5972,REN,increases^activity
Diethylstilbestrol,DB00255,5979,RET,increases^expression
Diethylstilbestrol,DB00255,5980,REV3L,increases^expression
Diethylstilbestrol,DB00255,5999,RGS4,affects^expression
Diethylstilbestrol,DB00255,6009,RHEB,increases^expression
Diethylstilbestrol,DB00255,390,RND3,increases^expression
Diethylstilbestrol,DB00255,6095,RORA,decreases^expression
Diethylstilbestrol,DB00255,6134,RPL10,increases^expression
Diethylstilbestrol,DB00255,6137,RPL13,increases^expression
Diethylstilbestrol,DB00255,6138,RPL15,increases^expression
Diethylstilbestrol,DB00255,9349,RPL23,increases^expression
Diethylstilbestrol,DB00255,6132,RPL8,increases^expression
Diethylstilbestrol,DB00255,6223,RPS19,increases^expression
Diethylstilbestrol,DB00255,6229,RPS24,increases^expression
Diethylstilbestrol,DB00255,6201,RPS7,increases^expression
Diethylstilbestrol,DB00255,3921,RPSA,increases^expression
Diethylstilbestrol,DB00255,6240,RRM1,decreases^expression
Diethylstilbestrol,DB00255,861,RUNX1,decreases^expression
Diethylstilbestrol,DB00255,795,S100G,decreases^expression
Diethylstilbestrol,DB00255,54809,SAMD9,decreases^expression
Diethylstilbestrol,DB00255,6303,SAT1,decreases^expression
Diethylstilbestrol,DB00255,950,SCARB2,increases^expression
Diethylstilbestrol,DB00255,7356,SCGB1A1,increases^expression
Diethylstilbestrol,DB00255,6382,SDC1,increases^expression
Diethylstilbestrol,DB00255,6388,SDF2,decreases^expression
Diethylstilbestrol,DB00255,10483,SEC23B,decreases^expression
Diethylstilbestrol,DB00255,6404,SELPLG,decreases^expression
Diethylstilbestrol,DB00255,12,SERPINA3,increases^expression
Diethylstilbestrol,DB00255,5268,SERPINB5,increases^expression
Diethylstilbestrol,DB00255,10262,SF3B4,increases^expression
Diethylstilbestrol,DB00255,6446,SGK1,increases^expression
Diethylstilbestrol,DB00255,6462,SHBG,affects^binding
Diethylstilbestrol,DB00255,23410,SIRT3,decreases^expression
Diethylstilbestrol,DB00255,6495,SIX1,decreases^expression
Diethylstilbestrol,DB00255,6497,SKI,increases^expression
Diethylstilbestrol,DB00255,6558,SLC12A2,decreases^expression
Diethylstilbestrol,DB00255,10723,SLC12A7,decreases^expression
Diethylstilbestrol,DB00255,64849,SLC13A3,decreases^expression
Diethylstilbestrol,DB00255,9123,SLC16A3,decreases^expression
Diethylstilbestrol,DB00255,6580,SLC22A1,decreases^expression
Diethylstilbestrol,DB00255,2030,SLC29A1,decreases^expression
Diethylstilbestrol,DB00255,6513,SLC2A1,affects^transport|decreases^reaction
Diethylstilbestrol,DB00255,6514,SLC2A2,decreases^expression
Diethylstilbestrol,DB00255,1317,SLC31A1,increases^expression
Diethylstilbestrol,DB00255,7355,SLC35A2,increases^expression
Diethylstilbestrol,DB00255,55089,SLC38A4,increases^expression
Diethylstilbestrol,DB00255,55630,SLC39A4,decreases^expression
Diethylstilbestrol,DB00255,6520,SLC3A2,increases^expression
Diethylstilbestrol,DB00255,80736,SLC44A4,increases^expression
Diethylstilbestrol,DB00255,8671,SLC4A4,decreases^expression
Diethylstilbestrol,DB00255,11254,SLC6A14,increases^expression
Diethylstilbestrol,DB00255,54716,SLC6A20,increases^expression
Diethylstilbestrol,DB00255,6531,SLC6A3,affects^export|affects^reaction
Diethylstilbestrol,DB00255,23657,SLC7A11,decreases^expression
Diethylstilbestrol,DB00255,8140,SLC7A5,increases^expression
Diethylstilbestrol,DB00255,9368,SLC9A3R1,increases^expression
Diethylstilbestrol,DB00255,9748,SLK,decreases^expression
Diethylstilbestrol,DB00255,4087,SMAD2,decreases^phosphorylation
Diethylstilbestrol,DB00255,6608,SMO,decreases^expression
Diethylstilbestrol,DB00255,54498,SMOX,increases^expression
Diethylstilbestrol,DB00255,6622,SNCA,decreases^expression
Diethylstilbestrol,DB00255,6646,SOAT1,increases^expression
Diethylstilbestrol,DB00255,6648,SOD2,increases^expression
Diethylstilbestrol,DB00255,64321,SOX17,decreases^localization
Diethylstilbestrol,DB00255,6657,SOX2,decreases^expression
Diethylstilbestrol,DB00255,6667,SP1,increases^expression
Diethylstilbestrol,DB00255,6683,SPAST,decreases^expression
Diethylstilbestrol,DB00255,6696,SPP1,decreases^expression
Diethylstilbestrol,DB00255,9517,SPTLC2,increases^expression
Diethylstilbestrol,DB00255,6714,SRC,increases^expression
Diethylstilbestrol,DB00255,6720,SREBF1,decreases^reaction|increases^expression
Diethylstilbestrol,DB00255,6770,STAR,decreases^expression
Diethylstilbestrol,DB00255,6772,STAT1,increases^expression
Diethylstilbestrol,DB00255,6773,STAT2,decreases^expression
Diethylstilbestrol,DB00255,6774,STAT3,increases^expression
Diethylstilbestrol,DB00255,6776,STAT5A,increases^expression
Diethylstilbestrol,DB00255,6777,STAT5B,decreases^expression
Diethylstilbestrol,DB00255,6789,STK4,decreases^expression
Diethylstilbestrol,DB00255,3925,STMN1,increases^expression
Diethylstilbestrol,DB00255,64220,STRA6,decreases^expression
Diethylstilbestrol,DB00255,412,STS,decreases^activity
Diethylstilbestrol,DB00255,6817,SULT1A1,increases^metabolic processing
Diethylstilbestrol,DB00255,6818,SULT1A3,increases^metabolic processing
Diethylstilbestrol,DB00255,27284,SULT1B1,increases^metabolic processing
Diethylstilbestrol,DB00255,6783,SULT1E1,decreases^activity
Diethylstilbestrol,DB00255,6822,SULT2A1,increases^metabolic processing
Diethylstilbestrol,DB00255,4070,TACSTD2,increases^expression
Diethylstilbestrol,DB00255,10010,TANK,increases^expression
Diethylstilbestrol,DB00255,6898,TAT,increases^expression
Diethylstilbestrol,DB00255,23216,TBC1D1,decreases^expression
Diethylstilbestrol,DB00255,6911,TBX6,decreases^expression
Diethylstilbestrol,DB00255,6929,TCF3,decreases^expression
Diethylstilbestrol,DB00255,6925,TCF4,increases^expression
Diethylstilbestrol,DB00255,7020,TFAP2A,decreases^expression
Diethylstilbestrol,DB00255,7031,TFF1,decreases^reaction|increases^expression
Diethylstilbestrol,DB00255,7032,TFF2,increases^expression
Diethylstilbestrol,DB00255,7035,TFPI,decreases^expression
Diethylstilbestrol,DB00255,7039,TGFA,increases^expression
Diethylstilbestrol,DB00255,7040,TGFB1,decreases^expression
Diethylstilbestrol,DB00255,7043,TGFB3,increases^expression
Diethylstilbestrol,DB00255,7045,TGFBI,decreases^expression
Diethylstilbestrol,DB00255,7048,TGFBR2,increases^expression
Diethylstilbestrol,DB00255,7054,TH,decreases^expression
Diethylstilbestrol,DB00255,7057,THBS1,increases^expression
Diethylstilbestrol,DB00255,7067,THRA,affects^binding|decreases^reaction
Diethylstilbestrol,DB00255,7068,THRB,affects^binding|decreases^reaction
Diethylstilbestrol,DB00255,7072,TIA1,increases^expression
Diethylstilbestrol,DB00255,164656,TMPRSS6,increases^expression
Diethylstilbestrol,DB00255,3371,TNC,increases^expression
Diethylstilbestrol,DB00255,7124,TNF,affects^cotreatment|increases^secretion
Diethylstilbestrol,DB00255,3604,TNFRSF9,increases^expression
Diethylstilbestrol,DB00255,8743,TNFSF10,increases^expression
Diethylstilbestrol,DB00255,10188,TNK2,increases^expression
Diethylstilbestrol,DB00255,7139,TNNT2,decreases^expression
Diethylstilbestrol,DB00255,7153,TOP2A,increases^expression
Diethylstilbestrol,DB00255,7157,TP53,decreases^expression
Diethylstilbestrol,DB00255,8626,TP63,increases^expression
Diethylstilbestrol,DB00255,1200,TPP1,increases^expression
Diethylstilbestrol,DB00255,7187,TRAF3,increases^expression
Diethylstilbestrol,DB00255,57761,TRIB3,increases^expression
Diethylstilbestrol,DB00255,8805,TRIM24,affects^binding|increases^reaction
Diethylstilbestrol,DB00255,7224,TRPC5,decreases^reaction|increases^transport
Diethylstilbestrol,DB00255,7249,TSC2,increases^response to substance
Diethylstilbestrol,DB00255,7252,TSHB,decreases^reaction|increases^abundance|increases^activity
Diethylstilbestrol,DB00255,7253,TSHR,decreases^reaction|increases^abundance|increases^activity
Diethylstilbestrol,DB00255,706,TSPO,decreases^expression
Diethylstilbestrol,DB00255,7276,TTR,affects^binding|decreases^reaction
Diethylstilbestrol,DB00255,84790,TUBA1C,increases^expression
Diethylstilbestrol,DB00255,347733,TUBB2B,decreases^expression
Diethylstilbestrol,DB00255,7298,TYMS,increases^expression
Diethylstilbestrol,DB00255,7305,TYROBP,increases^expression
Diethylstilbestrol,DB00255,7316,UBC,increases^expression
Diethylstilbestrol,DB00255,7357,UGCG,increases^activity
Diethylstilbestrol,DB00255,54658,UGT1A1,decreases^reaction|increases^glucuronidation
Diethylstilbestrol,DB00255,54659,UGT1A3,decreases^reaction|increases^glucuronidation
Diethylstilbestrol,DB00255,54576,UGT1A8,decreases^reaction|increases^glucuronidation
Diethylstilbestrol,DB00255,11274,USP18,decreases^expression
Diethylstilbestrol,DB00255,7407,VARS1,decreases^expression
Diethylstilbestrol,DB00255,7412,VCAM1,increases^expression
Diethylstilbestrol,DB00255,1462,VCAN,decreases^expression
Diethylstilbestrol,DB00255,7415,VCP,decreases^expression
Diethylstilbestrol,DB00255,7422,VEGFA,affects^cotreatment|decreases^reaction|increases^expression
Diethylstilbestrol,DB00255,7431,VIM,increases^expression
Diethylstilbestrol,DB00255,7436,VLDLR,increases^expression
Diethylstilbestrol,DB00255,7453,WARS1,increases^expression
Diethylstilbestrol,DB00255,7454,WAS,decreases^expression
Diethylstilbestrol,DB00255,54361,WNT4,affects^expression
Diethylstilbestrol,DB00255,7474,WNT5A,increases^expression
Diethylstilbestrol,DB00255,7476,WNT7A,decreases^expression
Diethylstilbestrol,DB00255,23286,WWC1,increases^expression
Diethylstilbestrol,DB00255,7498,XDH,increases^expression
Diethylstilbestrol,DB00255,7508,XPC,decreases^response to substance
Diethylstilbestrol,DB00255,7520,XRCC5,increases^expression
Diethylstilbestrol,DB00255,7535,ZAP70,decreases^expression
Diethylstilbestrol,DB00255,6935,ZEB1,decreases^expression
Diethylstilbestrol,DB00255,9839,ZEB2,decreases^expression
Diethylstilbestrol,DB00255,463,ZFHX3,increases^expression
Diethylstilbestrol,DB00255,79776,ZFHX4,decreases^expression
Diethylstilbestrol,DB00255,51364,ZMYND10,decreases^expression
Diflunisal,DB00861,2353,FOS,increases^expression
Diflunisal,DB00861,3105,HLA-A,affects^expression
Diflunisal,DB00861,3553,IL1B,increases^expression
Diflunisal,DB00861,3569,IL6,increases^expression
Diflunisal,DB00861,4843,NOS2,increases^expression
Diflunisal,DB00861,6535,SLC6A8,increases^expression
Diflunisal,DB00861,7124,TNF,increases^expression
Diflunisal,DB00861,7276,TTR,affects^binding
Diflunisal,DB00861,54658,UGT1A1,decreases^activity
Diflunisal,DB00861,54575,UGT1A10,increases^glucuronidation
Diflunisal,DB00861,54659,UGT1A3,increases^glucuronidation
Diflunisal,DB00861,54577,UGT1A7,increases^glucuronidation
Diflunisal,DB00861,54576,UGT1A8,increases^glucuronidation
Digitoxin,DB01396,5243,ABCB1,increases^transport
Digitoxin,DB01396,367,AR,affects^binding|decreases^activity
Digitoxin,DB01396,476,ATP1A1,decreases^activity
Digitoxin,DB01396,332,BIRC5,decreases^expression
Digitoxin,DB01396,836,CASP3,affects^cleavage|affects^reaction
Digitoxin,DB01396,841,CASP8,affects^cleavage|affects^reaction
Digitoxin,DB01396,842,CASP9,increases^cleavage
Digitoxin,DB01396,6347,CCL2,decreases^reaction|increases^expression
Digitoxin,DB01396,891,CCNB1,decreases^expression
Digitoxin,DB01396,595,CCND1,affects^expression|increases^reaction
Digitoxin,DB01396,1026,CDKN1A,decreases^expression
Digitoxin,DB01396,1027,CDKN1B,decreases^expression
Digitoxin,DB01396,1111,CHEK1,decreases^expression
Digitoxin,DB01396,11200,CHEK2,decreases^expression
Digitoxin,DB01396,54205,CYCS,increases^expression
Digitoxin,DB01396,2099,ESR1,affects^binding|decreases^activity
Digitoxin,DB01396,2100,ESR2,affects^binding|decreases^activity
Digitoxin,DB01396,55215,FANCI,affects^ubiquitination|decreases^reaction|increases^expression
Digitoxin,DB01396,3091,HIF1A,affects^cleavage|affects^reaction
Digitoxin,DB01396,3553,IL1B,decreases^reaction|increases^activity
Digitoxin,DB01396,5594,MAPK1,decreases^reaction|increases^activity
Digitoxin,DB01396,5595,MAPK3,decreases^reaction|increases^activity
Digitoxin,DB01396,4790,NFKB1,decreases^reaction|increases^activity
Digitoxin,DB01396,4792,NFKBIA,decreases^phosphorylation
Digitoxin,DB01396,4846,NOS3,decreases^reaction|increases^activity
Digitoxin,DB01396,5241,PGR,affects^binding|decreases^activity
Digitoxin,DB01396,5728,PTEN,increases^expression
Digitoxin,DB01396,6198,RPS6KB1,affects^cotreatment|decreases^phosphorylation
Digitoxin,DB01396,6774,STAT3,affects^cleavage|affects^reaction
Digitoxin,DB01396,7067,THRA,affects^binding|decreases^activity
Digitoxin,DB01396,7068,THRB,affects^binding|decreases^activity
Digitoxin,DB01396,7157,TP53,decreases^expression
Digitoxin,DB01396,7412,VCAM1,decreases^reaction|increases^expression
Digoxin,DB00390,5243,ABCB1,increases^export|increases^expression
Digoxin,DB00390,9429,ABCG2,decreases^activity
Digoxin,DB00390,213,ALB,affects^expression|affects^reaction
Digoxin,DB00390,476,ATP1A1,decreases^activity
Digoxin,DB00390,477,ATP1A2,decreases^expression
Digoxin,DB00390,478,ATP1A3,decreases^expression
Digoxin,DB00390,6347,CCL2,decreases^expression
Digoxin,DB00390,6352,CCL5,decreases^expression
Digoxin,DB00390,1610,DAO,affects^expression|affects^reaction
Digoxin,DB00390,55215,FANCI,affects^ubiquitination|decreases^reaction|increases^expression
Digoxin,DB00390,2539,G6PD,decreases^activity
Digoxin,DB00390,55879,GABRQ,affects^expression|affects^reaction
Digoxin,DB00390,2670,GFAP,increases^expression
Digoxin,DB00390,2741,GLRA1,affects^expression|affects^reaction
Digoxin,DB00390,2936,GSR,decreases^activity
Digoxin,DB00390,3091,HIF1A,affects^localization|decreases^reaction
Digoxin,DB00390,3458,IFNG,affects^cotreatment|decreases^expression
Digoxin,DB00390,3558,IL2,affects^cotreatment|decreases^expression
Digoxin,DB00390,3570,IL6R,decreases^expression
Digoxin,DB00390,3630,INS,affects^cotreatment|increases^response to substance
Digoxin,DB00390,3757,KCNH2,decreases^activity|decreases^reaction
Digoxin,DB00390,5653,KLK6,affects^expression|affects^reaction
Digoxin,DB00390,10586,MAB21L2,affects^expression|affects^reaction
Digoxin,DB00390,5594,MAPK1,increases^phosphorylation
Digoxin,DB00390,5595,MAPK3,increases^phosphorylation
Digoxin,DB00390,4638,MYLK,affects^reaction|affects^transport|decreases^activity
Digoxin,DB00390,4846,NOS3,decreases^response to substance
Digoxin,DB00390,4878,NPPA,increases^expression
Digoxin,DB00390,9971,NR1H4,decreases^activity|decreases^reaction
Digoxin,DB00390,5226,PGD,decreases^activity
Digoxin,DB00390,6097,RORC,decreases^activity
Digoxin,DB00390,6571,SLC18A2,affects^expression|affects^reaction
Digoxin,DB00390,6580,SLC22A1,decreases^reaction|increases^uptake
Digoxin,DB00390,6581,SLC22A3,decreases^reaction|increases^uptake
Digoxin,DB00390,6548,SLC9A1,increases^expression
Digoxin,DB00390,23435,TARDBP,affects^binding|decreases^reaction
Digoxin,DB00390,7124,TNF,decreases^reaction|increases^export
Digoxin,DB00390,7276,TTR,affects^expression|affects^reaction
Digoxin,DB00390,7422,VEGFA,decreases^expression
Dihydroergotamine,DB00320,8647,ABCB11,decreases^activity
Dihydroergotamine,DB00320,5244,ABCB4,decreases^activity
Dihydroergotamine,DB00320,1543,CYP1A1,decreases^reaction|increases^activity
Dihydroergotamine,DB00320,1545,CYP1B1,decreases^activity
Dihydroergotamine,DB00320,1559,CYP2C9,decreases^activity
Dihydroergotamine,DB00320,1565,CYP2D6,decreases^activity
Dihydroergotamine,DB00320,1576,CYP3A4,decreases^activity
Dihydroergotamine,DB00320,2353,FOS,decreases^reaction|increases^expression
Dihydroergotamine,DB00320,3357,HTR2B,affects^binding|increases^activity
Dihydroergotamine,DB00320,11009,IL24,increases^expression
Dihydroergotamine,DB00320,8856,NR1I2,increases^activity
Diltiazem,DB00343,5243,ABCB1,decreases^reaction|increases^transport
Diltiazem,DB00343,153,ADRB1,affects^response to substance
Diltiazem,DB00343,775,CACNA1C,affects^expression|decreases^reaction
Diltiazem,DB00343,778,CACNA1F,decreases^reaction|increases^transport
Diltiazem,DB00343,836,CASP3,affects^activity|decreases^reaction|increases^expression
Diltiazem,DB00343,847,CAT,decreases^activity|decreases^reaction
Diltiazem,DB00343,1277,COL1A1,decreases^reaction|increases^expression
Diltiazem,DB00343,1576,CYP3A4,affects^metabolic processing
Diltiazem,DB00343,1577,CYP3A5,affects^metabolic processing
Diltiazem,DB00343,1812,DRD1,affects^binding|decreases^reaction
Diltiazem,DB00343,1813,DRD2,affects^binding|decreases^reaction
Diltiazem,DB00343,2495,FTH1,decreases^reaction|increases^expression
Diltiazem,DB00343,57817,HAMP,increases^expression|increases^reaction
Diltiazem,DB00343,3106,HLA-B,affects^expression
Diltiazem,DB00343,3113,HLA-DPA1,affects^expression
Diltiazem,DB00343,3123,HLA-DRB1,affects^expression
Diltiazem,DB00343,3592,IL12A,decreases^reaction|increases^expression
Diltiazem,DB00343,3593,IL12B,affects^binding|decreases^reaction|increases^expression
Diltiazem,DB00343,3776,KCNK2,decreases^reaction|increases^transport
Diltiazem,DB00343,3827,KNG1,decreases^response to substance
Diltiazem,DB00343,5594,MAPK1,affects^reaction|increases^phosphorylation
Diltiazem,DB00343,5595,MAPK3,affects^reaction|increases^phosphorylation
Diltiazem,DB00343,5599,MAPK8,decreases^activity
Diltiazem,DB00343,4322,MMP13,increases^expression|increases^reaction
Diltiazem,DB00343,4790,NFKB1,affects^localization
Diltiazem,DB00343,4973,OLR1,affects^activity|decreases^reaction|increases^expression
Diltiazem,DB00343,5020,OXT,decreases^response to substance
Diltiazem,DB00343,5970,RELA,affects^binding|decreases^reaction
Diltiazem,DB00343,5972,REN,increases^expression
Diltiazem,DB00343,4891,SLC11A2,decreases^reaction|increases^expression
Diltiazem,DB00343,6580,SLC22A1,decreases^reaction|increases^uptake
Diltiazem,DB00343,6583,SLC22A4,decreases^reaction|increases^uptake
Diltiazem,DB00343,6770,STAR,increases^expression|increases^reaction
Dinoprostone,DB00917,10257,ABCC4,affects^export
Dinoprostone,DB00917,1636,ACE,affects^abundance|decreases^reaction
Dinoprostone,DB00917,58,ACTA1,decreases^expression|decreases^reaction
Dinoprostone,DB00917,59,ACTA2,increases^expression
Dinoprostone,DB00917,116,ADCYAP1,decreases^reaction|increases^secretion
Dinoprostone,DB00917,133,ADM,decreases^expression
Dinoprostone,DB00917,154,ADRB2,affects^binding|decreases^activity|decreases^reaction|increases^abundance
Dinoprostone,DB00917,183,AGT,increases^abundance
Dinoprostone,DB00917,231,AKR1B1,decreases^activity|decreases^reaction|increases^secretion
Dinoprostone,DB00917,207,AKT1,decreases^activity|decreases^reaction
Dinoprostone,DB00917,246,ALOX15,affects^metabolic processing|increases^abundance
Dinoprostone,DB00917,301,ANXA1,decreases^reaction|increases^abundance
Dinoprostone,DB00917,335,APOA1,decreases^reaction|increases^expression
Dinoprostone,DB00917,351,APP,increases^secretion
Dinoprostone,DB00917,358,AQP1,increases^response to substance
Dinoprostone,DB00917,374,AREG,increases^expression
Dinoprostone,DB00917,466,ATF1,decreases^reaction|increases^phosphorylation
Dinoprostone,DB00917,467,ATF3,affects^reaction|decreases^expression
Dinoprostone,DB00917,551,AVP,increases^expression
Dinoprostone,DB00917,581,BAX,affects^binding|increases^localization
Dinoprostone,DB00917,596,BCL2,increases^expression
Dinoprostone,DB00917,598,BCL2L1,affects^reaction|decreases^expression
Dinoprostone,DB00917,330,BIRC3,increases^expression
Dinoprostone,DB00917,332,BIRC5,decreases^activity|decreases^expression|decreases^reaction
Dinoprostone,DB00917,796,CALCA,decreases^reaction|increases^secretion
Dinoprostone,DB00917,836,CASP3,affects^cotreatment|decreases^reaction|increases^activity
Dinoprostone,DB00917,841,CASP8,affects^cotreatment|decreases^reaction|increases^expression
